epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,359.849,0.80184,0.76374,0.00197,0.53242,0.82511,0.75879,0.65125,0.66302,0.60687,0.00248,0.000768201,0.000768201,0.000768201
189,361.756,0.80221,0.71564,0.00199,0.6377,0.67,0.74839,0.64349,0.64057,0.63485,0.00239,0.000766368,0.000766368,0.000766368
190,363.573,0.72461,0.64899,0.0018,0.6377,0.67,0.74839,0.64349,0.64057,0.63485,0.00239,0.000764535,0.000764535,0.000764535
191,365.513,0.83317,0.77714,0.0019,0.67591,0.655,0.75912,0.64606,0.71094,0.69001,0.00265,0.000762702,0.000762702,0.000762702
192,367.489,0.85673,0.70927,0.00223,0.73216,0.69335,0.7519,0.63678,0.74239,0.67941,0.00284,0.000760868,0.000760868,0.000760868
193,369.324,0.81593,0.7062,0.00218,0.73216,0.69335,0.7519,0.63678,0.74239,0.67941,0.00284,0.000759035,0.000759035,0.000759035
194,370.952,0.76204,0.63181,0.00182,0.4551,0.80833,0.72809,0.61244,0.76833,0.66388,0.00295,0.000757202,0.000757202,0.000757202
195,372.578,0.79717,0.66921,0.00194,0.4551,0.80833,0.72809,0.61244,0.76833,0.66388,0.00295,0.000755369,0.000755369,0.000755369
196,374.303,0.82456,0.7204,0.00211,0.47872,0.80833,0.72074,0.62256,0.73654,0.66211,0.00286,0.000753536,0.000753536,0.000753536
197,376.224,0.80677,0.70264,0.00191,0.52744,0.84037,0.71608,0.62687,0.62938,0.65196,0.00251,0.000751703,0.000751703,0.000751703
198,377.945,0.84361,0.81368,0.00239,0.52744,0.84037,0.71608,0.62687,0.62938,0.65196,0.00251,0.000749869,0.000749869,0.000749869
199,379.656,0.77974,0.71529,0.00179,0.61308,0.88857,0.71886,0.62834,0.61492,0.61901,0.00241,0.000748036,0.000748036,0.000748036
200,381.33,0.78042,0.71585,0.00188,0.61308,0.88857,0.71886,0.62834,0.61492,0.61901,0.00241,0.000746203,0.000746203,0.000746203
201,383.066,0.87075,0.89681,0.0022,0.64189,0.845,0.70538,0.62189,0.55194,0.59045,0.00214,0.00074437,0.00074437,0.00074437
202,384.79,0.8253,0.78653,0.00211,0.36599,0.69949,0.75583,0.66566,0.55168,0.64269,0.00207,0.000742537,0.000742537,0.000742537
203,386.56,0.79075,0.74173,0.00195,0.36599,0.69949,0.75583,0.66566,0.55168,0.64269,0.00207,0.000740704,0.000740704,0.000740704
204,388.349,0.83266,0.77215,0.00207,0.84306,0.47573,0.69788,0.61657,0.57967,0.77525,0.00218,0.000738871,0.000738871,0.000738871
205,390.132,0.79328,0.80297,0.00199,0.54118,0.85139,0.74507,0.6441,0.64606,0.62405,0.00247,0.000737037,0.000737037,0.000737037
206,391.82,0.87223,0.6992,0.0022,0.54118,0.85139,0.74507,0.6441,0.64606,0.62405,0.00247,0.000735204,0.000735204,0.000735204
207,393.588,0.79767,0.74647,0.00201,0.55893,0.79909,0.6574,0.56541,0.69289,0.83576,0.0026,0.000733371,0.000733371,0.000733371
208,395.47,0.78389,0.70518,0.00188,0.55893,0.79909,0.6574,0.56541,0.69289,0.83576,0.0026,0.000731538,0.000731538,0.000731538
209,397.326,0.7925,0.76054,0.00208,0.52465,0.72643,0.63785,0.53587,0.68616,0.87486,0.0025,0.000729705,0.000729705,0.000729705
210,399.255,0.87046,0.76555,0.00212,0.5866,0.86851,0.68335,0.5743,0.67911,0.78661,0.00252,0.000727872,0.000727872,0.000727872
211,401.144,0.87896,0.83257,0.00235,0.5866,0.86851,0.68335,0.5743,0.67911,0.78661,0.00252,0.000726038,0.000726038,0.000726038
212,403.192,0.82625,0.69722,0.00213,0.56307,0.89679,0.71399,0.61659,0.61013,0.6555,0.0023,0.000724205,0.000724205,0.000724205
213,405.056,0.82265,0.75899,0.00189,0.56307,0.89679,0.71399,0.61659,0.61013,0.6555,0.0023,0.000722372,0.000722372,0.000722372
214,407.004,0.80078,0.69176,0.00188,0.53953,0.94167,0.75371,0.65842,0.60573,0.62523,0.00235,0.000720539,0.000720539,0.000720539
215,408.928,0.74643,0.73209,0.00173,0.55798,0.88071,0.73111,0.63411,0.6066,0.59946,0.00234,0.000718706,0.000718706,0.000718706
216,410.913,0.79649,0.71109,0.00191,0.55798,0.88071,0.73111,0.63411,0.6066,0.59946,0.00234,0.000716873,0.000716873,0.000716873
217,412.854,0.80092,0.73494,0.00194,0.56388,0.80783,0.71833,0.63149,0.59727,0.59031,0.00228,0.00071504,0.00071504,0.00071504
218,414.817,0.81005,0.71112,0.00208,0.49201,0.74428,0.69954,0.61038,0.61186,0.71262,0.00226,0.000713206,0.000713206,0.000713206
219,416.681,0.76155,0.68333,0.00185,0.49201,0.74428,0.69954,0.61038,0.61186,0.71262,0.00226,0.000711373,0.000711373,0.000711373
220,418.624,0.75256,0.65902,0.00169,0.82403,0.4871,0.61422,0.52251,0.64033,0.94663,0.00241,0.00070954,0.00070954,0.00070954
221,420.509,0.81374,0.68626,0.00192,0.82403,0.4871,0.61422,0.52251,0.64033,0.94663,0.00241,0.000707707,0.000707707,0.000707707
222,422.565,0.84243,0.77918,0.00196,0.80729,0.50644,0.62696,0.53204,0.64971,0.97578,0.00247,0.000705874,0.000705874,0.000705874
223,424.448,0.79191,0.69208,0.002,0.52651,0.76768,0.68482,0.58649,0.65497,0.72442,0.00248,0.000704041,0.000704041,0.000704041
224,426.283,0.82888,0.68721,0.00221,0.52651,0.76768,0.68482,0.58649,0.65497,0.72442,0.00248,0.000702208,0.000702208,0.000702208
225,428.153,0.78247,0.6747,0.00197,0.62932,0.83779,0.7403,0.62933,0.74086,0.56884,0.00265,0.000700374,0.000700374,0.000700374
226,430.062,0.86063,0.6537,0.00219,0.62932,0.83779,0.7403,0.62933,0.74086,0.56884,0.00265,0.000698541,0.000698541,0.000698541
227,432.078,0.87796,0.66383,0.00206,0.64716,0.81921,0.712,0.58818,0.81999,0.62136,0.00297,0.000696708,0.000696708,0.000696708
228,434.135,0.7995,0.7384,0.00203,0.58511,0.85685,0.69196,0.58811,0.73374,0.6642,0.00273,0.000694875,0.000694875,0.000694875
229,435.965,0.78704,0.74784,0.0021,0.58511,0.85685,0.69196,0.58811,0.73374,0.6642,0.00273,0.000693042,0.000693042,0.000693042
230,437.617,0.81853,0.72876,0.00213,0.52262,0.85521,0.69982,0.61109,0.60425,0.61896,0.00232,0.000691209,0.000691209,0.000691209
231,439.216,0.75419,0.66533,0.00195,0.56527,0.73613,0.6764,0.60104,0.57795,0.66088,0.00226,0.000689376,0.000689376,0.000689376
232,440.828,0.78789,0.75996,0.00223,0.56527,0.73613,0.6764,0.60104,0.57795,0.66088,0.00226,0.000687542,0.000687542,0.000687542
233,442.448,0.80033,0.69626,0.002,0.58295,0.7416,0.67245,0.59391,0.58258,0.61703,0.00223,0.000685709,0.000685709,0.000685709
234,444.112,0.75287,0.76274,0.00182,0.58295,0.7416,0.67245,0.59391,0.58258,0.61703,0.00223,0.000683876,0.000683876,0.000683876
235,445.83,0.78743,0.7212,0.00212,0.5868,0.77667,0.69633,0.61603,0.57141,0.57151,0.00215,0.000682043,0.000682043,0.000682043
236,447.474,0.83329,0.6486,0.00183,0.59958,0.89775,0.72613,0.64222,0.5452,0.57555,0.00207,0.00068021,0.00068021,0.00068021
237,449.111,0.73989,0.67901,0.00171,0.59958,0.89775,0.72613,0.64222,0.5452,0.57555,0.00207,0.000678377,0.000678377,0.000678377
238,450.805,0.79275,0.69854,0.0019,0.63222,0.95,0.73816,0.64467,0.61676,0.55619,0.0024,0.000676543,0.000676543,0.000676543
239,452.453,0.80185,0.63545,0.00182,0.63222,0.95,0.73816,0.64467,0.61676,0.55619,0.0024,0.00067471,0.00067471,0.00067471
240,454.175,0.80101,0.67234,0.00202,0.61618,0.86685,0.74039,0.63992,0.67306,0.5603,0.00263,0.000672877,0.000672877,0.000672877
241,455.85,0.7996,0.64926,0.00205,0.59936,0.83751,0.74386,0.65454,0.62077,0.54814,0.00241,0.000671044,0.000671044,0.000671044
242,457.432,0.81575,0.65242,0.00213,0.59936,0.83751,0.74386,0.65454,0.62077,0.54814,0.00241,0.000669211,0.000669211,0.000669211
243,459.042,0.83326,0.67119,0.00186,0.6551,0.96216,0.7478,0.64957,0.59571,0.53143,0.0023,0.000667378,0.000667378,0.000667378
244,460.734,0.85173,0.66687,0.00205,0.63947,0.91,0.72235,0.62697,0.57845,0.55152,0.00222,0.000665545,0.000665545,0.000665545
245,462.451,0.81351,0.64809,0.00195,0.63947,0.91,0.72235,0.62697,0.57845,0.55152,0.00222,0.000663711,0.000663711,0.000663711
246,464.138,0.73986,0.64998,0.002,0.62942,0.87027,0.70398,0.61729,0.55626,0.58779,0.00218,0.000661878,0.000661878,0.000661878
247,466.062,0.73587,0.63156,0.00173,0.62942,0.87027,0.70398,0.61729,0.55626,0.58779,0.00218,0.000660045,0.000660045,0.000660045
248,467.935,0.77132,0.66994,0.00191,0.59849,0.89167,0.69854,0.61177,0.5976,0.61335,0.00232,0.000658212,0.000658212,0.000658212
249,469.956,0.74244,0.63669,0.00178,0.60037,0.92776,0.70678,0.62276,0.57387,0.60967,0.00226,0.000656379,0.000656379,0.000656379
250,472.02,0.67061,0.60407,0.00151,0.60037,0.92776,0.70678,0.62276,0.57387,0.60967,0.00226,0.000654546,0.000654546,0.000654546
251,473.943,0.74049,0.6562,0.00174,0.57859,0.85687,0.74432,0.65398,0.59284,0.60797,0.00226,0.000652712,0.000652712,0.000652712
252,475.856,0.80831,0.61306,0.00181,0.57859,0.85687,0.74432,0.65398,0.59284,0.60797,0.00226,0.000650879,0.000650879,0.000650879
253,477.886,0.68986,0.59967,0.00185,0.50668,0.76578,0.71765,0.63312,0.59608,0.66469,0.00225,0.000649046,0.000649046,0.000649046
254,479.878,0.79787,0.61892,0.00192,0.56584,0.84062,0.73121,0.64674,0.56703,0.61497,0.00218,0.000647213,0.000647213,0.000647213
255,481.934,0.77791,0.70335,0.00179,0.56584,0.84062,0.73121,0.64674,0.56703,0.61497,0.00218,0.00064538,0.00064538,0.00064538
256,484.071,0.79735,0.64031,0.00199,0.59138,0.8907,0.71984,0.62617,0.61149,0.60813,0.0024,0.000643547,0.000643547,0.000643547
257,486.023,0.83529,0.68109,0.00194,0.59433,0.84556,0.70095,0.60263,0.62677,0.63314,0.00243,0.000641714,0.000641714,0.000641714
258,487.91,0.81227,0.64416,0.00207,0.59433,0.84556,0.70095,0.60263,0.62677,0.63314,0.00243,0.00063988,0.00063988,0.00063988
259,489.842,0.73933,0.67566,0.00193,0.61888,0.8889,0.70285,0.61443,0.57744,0.60747,0.00219,0.000638047,0.000638047,0.000638047
260,491.75,0.80283,0.67051,0.00196,0.61888,0.8889,0.70285,0.61443,0.57744,0.60747,0.00219,0.000636214,0.000636214,0.000636214
261,493.914,0.81271,0.65057,0.00207,0.61237,0.83965,0.73836,0.6341,0.62873,0.56561,0.00234,0.000634381,0.000634381,0.000634381
262,495.857,0.83486,0.60071,0.00185,0.5064,0.79232,0.72411,0.63115,0.58359,0.5567,0.00221,0.000632548,0.000632548,0.000632548
263,497.841,0.74301,0.66017,0.00185,0.5064,0.79232,0.72411,0.63115,0.58359,0.5567,0.00221,0.000630715,0.000630715,0.000630715
264,499.723,0.74828,0.63189,0.00194,0.52681,0.82559,0.71983,0.63531,0.57029,0.52709,0.00216,0.000628882,0.000628882,0.000628882
265,501.61,0.84608,0.61799,0.00197,0.52681,0.82559,0.71983,0.63531,0.57029,0.52709,0.00216,0.000627048,0.000627048,0.000627048
266,503.833,0.78071,0.58969,0.00182,0.54,0.875,0.73471,0.64422,0.56896,0.51832,0.00216,0.000625215,0.000625215,0.000625215
267,506.199,0.7238,0.59764,0.00182,0.61371,0.91526,0.73842,0.63557,0.63116,0.5554,0.00233,0.000623382,0.000623382,0.000623382
268,508.346,0.75175,0.61752,0.00186,0.61371,0.91526,0.73842,0.63557,0.63116,0.5554,0.00233,0.000621549,0.000621549,0.000621549
269,510.64,0.77655,0.64445,0.00185,0.64071,0.90833,0.73073,0.6284,0.64438,0.57116,0.00239,0.000619716,0.000619716,0.000619716
270,512.533,0.76219,0.59199,0.00175,0.56211,0.88479,0.73362,0.6397,0.60455,0.55524,0.00226,0.000617883,0.000617883,0.000617883
271,514.299,0.69034,0.55605,0.00165,0.56211,0.88479,0.73362,0.6397,0.60455,0.55524,0.00226,0.000616049,0.000616049,0.000616049
272,515.957,0.77798,0.62802,0.00176,0.71237,0.57334,0.70424,0.62538,0.58993,0.59136,0.00227,0.000614216,0.000614216,0.000614216
273,517.59,0.72377,0.6087,0.00171,0.71237,0.57334,0.70424,0.62538,0.58993,0.59136,0.00227,0.000612383,0.000612383,0.000612383
274,519.284,0.75387,0.6012,0.00188,0.66802,0.695,0.71862,0.63027,0.61779,0.58491,0.00241,0.00061055,0.00061055,0.00061055
275,520.99,0.74121,0.55591,0.00158,0.50856,0.87105,0.75142,0.66398,0.61765,0.54668,0.00236,0.000608717,0.000608717,0.000608717
276,522.635,0.76976,0.60482,0.00192,0.50856,0.87105,0.75142,0.66398,0.61765,0.54668,0.00236,0.000606884,0.000606884,0.000606884
277,524.318,0.79014,0.61522,0.00185,0.56721,0.88137,0.73509,0.64092,0.58699,0.5365,0.00225,0.000605051,0.000605051,0.000605051
278,526.039,0.75796,0.54276,0.00164,0.56721,0.88137,0.73509,0.64092,0.58699,0.5365,0.00225,0.000603217,0.000603217,0.000603217
279,527.713,0.79015,0.63383,0.00229,0.56481,0.875,0.71794,0.62005,0.60972,0.5546,0.00233,0.000601384,0.000601384,0.000601384
280,529.387,0.78871,0.58354,0.00175,0.57485,0.77844,0.72135,0.62783,0.63386,0.5542,0.00237,0.000599551,0.000599551,0.000599551
281,531.045,0.72818,0.60279,0.00198,0.57485,0.77844,0.72135,0.62783,0.63386,0.5542,0.00237,0.000597718,0.000597718,0.000597718
282,532.86,0.72256,0.57784,0.00198,0.61339,0.875,0.72354,0.63469,0.64312,0.55521,0.0025,0.000595885,0.000595885,0.000595885
283,534.773,0.75797,0.60242,0.00184,0.62878,0.86563,0.72747,0.63396,0.64058,0.54285,0.00254,0.000594052,0.000594052,0.000594052
284,536.684,0.76831,0.56691,0.00186,0.62878,0.86563,0.72747,0.63396,0.64058,0.54285,0.00254,0.000592219,0.000592219,0.000592219
285,538.725,0.73957,0.54109,0.00169,0.5252,0.812,0.74183,0.65125,0.63955,0.56791,0.00247,0.000590385,0.000590385,0.000590385
286,540.766,0.75114,0.56926,0.00172,0.5252,0.812,0.74183,0.65125,0.63955,0.56791,0.00247,0.000588552,0.000588552,0.000588552
287,543.102,0.71515,0.56674,0.00167,0.45737,0.80833,0.73502,0.65222,0.59747,0.59466,0.00229,0.000586719,0.000586719,0.000586719
288,545.261,0.73297,0.55184,0.00158,0.60498,0.89773,0.75308,0.66348,0.55546,0.55634,0.00217,0.000584886,0.000584886,0.000584886
289,547.126,0.71481,0.59257,0.00178,0.60498,0.89773,0.75308,0.66348,0.55546,0.55634,0.00217,0.000583053,0.000583053,0.000583053
290,549.022,0.75068,0.54952,0.00176,0.66472,0.94167,0.74312,0.64309,0.58113,0.5506,0.00226,0.00058122,0.00058122,0.00058122
291,551.043,0.74298,0.54312,0.00168,0.66472,0.94167,0.74312,0.64309,0.58113,0.5506,0.00226,0.000579386,0.000579386,0.000579386
292,552.996,0.80786,0.61189,0.00174,0.51288,0.84877,0.74051,0.64792,0.59946,0.55212,0.00231,0.000577553,0.000577553,0.000577553
293,554.83,0.7089,0.62792,0.00173,0.70993,0.67,0.72249,0.63305,0.59111,0.56829,0.00228,0.00057572,0.00057572,0.00057572
294,556.637,0.73986,0.57165,0.00168,0.70993,0.67,0.72249,0.63305,0.59111,0.56829,0.00228,0.000573887,0.000573887,0.000573887
295,558.888,0.74387,0.54019,0.00194,0.62648,0.85,0.72179,0.62968,0.63195,0.58321,0.0024,0.000572054,0.000572054,0.000572054
296,561.158,0.70386,0.5391,0.00168,0.58546,0.70423,0.68144,0.5928,0.63936,0.69855,0.00248,0.000570221,0.000570221,0.000570221
297,562.938,0.79269,0.60411,0.00198,0.58546,0.70423,0.68144,0.5928,0.63936,0.69855,0.00248,0.000568388,0.000568388,0.000568388
298,564.947,0.7263,0.60548,0.00176,0.61753,0.74639,0.67834,0.59111,0.59595,0.69097,0.00233,0.000566554,0.000566554,0.000566554
299,566.998,0.68605,0.5781,0.00172,0.61753,0.74639,0.67834,0.59111,0.59595,0.69097,0.00233,0.000564721,0.000564721,0.000564721
300,569.251,0.77892,0.56934,0.00195,0.50901,0.74265,0.72536,0.63455,0.5957,0.58648,0.00231,0.000562888,0.000562888,0.000562888
301,571.199,0.79261,0.62297,0.00212,0.6445,0.615,0.70852,0.62037,0.60055,0.63091,0.00231,0.000561055,0.000561055,0.000561055
302,573.097,0.76756,0.62297,0.00184,0.6445,0.615,0.70852,0.62037,0.60055,0.63091,0.00231,0.000559222,0.000559222,0.000559222
