epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,653.967,0.76975,0.5611,0.00182,0.6911,0.73614,0.73997,0.63743,0.67753,0.60861,0.00247,0.000775534,0.000775534,0.000775534
185,657.554,0.84147,0.60021,0.00234,0.72649,0.76553,0.79484,0.6998,0.61953,0.61387,0.00238,0.0007737,0.0007737,0.0007737
186,661.205,0.79388,0.60959,0.00204,0.72649,0.76553,0.79484,0.6998,0.61953,0.61387,0.00238,0.000771867,0.000771867,0.000771867
187,664.562,0.89038,0.5906,0.00239,0.73193,0.76128,0.80718,0.69888,0.65795,0.60045,0.00255,0.000770034,0.000770034,0.000770034
188,668.087,0.85745,0.61124,0.00214,0.74704,0.76394,0.80267,0.71786,0.62275,0.60838,0.00235,0.000768201,0.000768201,0.000768201
189,671.57,0.82833,0.57632,0.00215,0.74704,0.76394,0.80267,0.71786,0.62275,0.60838,0.00235,0.000766368,0.000766368,0.000766368
190,674.886,0.74358,0.53927,0.00188,0.85307,0.77532,0.84555,0.74298,0.612,0.50656,0.00229,0.000764535,0.000764535,0.000764535
191,678.078,0.78666,0.66744,0.00187,0.85307,0.77532,0.84555,0.74298,0.612,0.50656,0.00229,0.000762702,0.000762702,0.000762702
192,681.199,0.75538,0.57361,0.00196,0.81284,0.80284,0.84474,0.73563,0.61918,0.52424,0.00229,0.000760868,0.000760868,0.000760868
193,684.177,0.76971,0.54041,0.00218,0.82846,0.75844,0.82799,0.71816,0.63039,0.55987,0.00233,0.000759035,0.000759035,0.000759035
194,687.115,0.78477,0.54317,0.00187,0.82846,0.75844,0.82799,0.71816,0.63039,0.55987,0.00233,0.000757202,0.000757202,0.000757202
195,690.233,0.75097,0.55933,0.00187,0.78792,0.6673,0.80622,0.70447,0.60852,0.70136,0.00229,0.000755369,0.000755369,0.000755369
196,693.76,0.78239,0.57682,0.00208,0.78792,0.6673,0.80622,0.70447,0.60852,0.70136,0.00229,0.000753536,0.000753536,0.000753536
197,697.353,0.88452,0.62104,0.00214,0.58523,0.81293,0.75338,0.65413,0.6631,0.70551,0.00256,0.000751703,0.000751703,0.000751703
198,700.813,1.00605,0.65609,0.00293,0.7339,0.74296,0.75563,0.65018,0.6675,0.58938,0.00252,0.000749869,0.000749869,0.000749869
199,704.944,0.90299,0.6638,0.00214,0.7339,0.74296,0.75563,0.65018,0.6675,0.58938,0.00252,0.000748036,0.000748036,0.000748036
200,708.634,0.84518,0.62664,0.00213,0.69018,0.79591,0.77583,0.67106,0.61515,0.52073,0.00228,0.000746203,0.000746203,0.000746203
201,712.136,0.8702,0.74356,0.0023,0.69018,0.79591,0.77583,0.67106,0.61515,0.52073,0.00228,0.00074437,0.00074437,0.00074437
202,715.702,0.87356,0.64011,0.00237,0.66038,0.63,0.70276,0.60912,0.64508,0.82863,0.00233,0.000742537,0.000742537,0.000742537
203,719.372,0.86851,0.60681,0.00218,0.64418,0.54818,0.72688,0.64746,0.59186,0.85168,0.00218,0.000740704,0.000740704,0.000740704
204,722.885,0.85804,0.58837,0.00215,0.64418,0.54818,0.72688,0.64746,0.59186,0.85168,0.00218,0.000738871,0.000738871,0.000738871
205,726.463,0.82637,0.57351,0.00215,0.63613,0.77439,0.76524,0.68284,0.58015,0.6151,0.00217,0.000737037,0.000737037,0.000737037
206,730.021,0.81546,0.56749,0.00215,0.63613,0.77439,0.76524,0.68284,0.58015,0.6151,0.00217,0.000735204,0.000735204,0.000735204
207,733.782,0.80206,0.61757,0.00205,0.61411,0.895,0.81421,0.71338,0.61714,0.54875,0.00231,0.000733371,0.000733371,0.000733371
208,737.445,0.78688,0.61407,0.00195,0.65068,0.86239,0.76145,0.66744,0.5882,0.58156,0.00221,0.000731538,0.000731538,0.000731538
209,741.137,0.75039,0.57553,0.00201,0.65068,0.86239,0.76145,0.66744,0.5882,0.58156,0.00221,0.000729705,0.000729705,0.000729705
210,744.677,0.79498,0.61536,0.00204,0.77193,0.73467,0.80863,0.71252,0.6194,0.57138,0.00235,0.000727872,0.000727872,0.000727872
211,748.314,0.84087,0.7006,0.0023,0.77193,0.73467,0.80863,0.71252,0.6194,0.57138,0.00235,0.000726038,0.000726038,0.000726038
212,751.798,0.79957,0.62649,0.00211,0.81246,0.73793,0.79408,0.69555,0.6306,0.59412,0.00237,0.000724205,0.000724205,0.000724205
213,755.347,0.8418,0.6547,0.00203,0.626,0.90807,0.77677,0.66566,0.69806,0.55215,0.00259,0.000722372,0.000722372,0.000722372
214,759.066,0.80095,0.56356,0.00199,0.626,0.90807,0.77677,0.66566,0.69806,0.55215,0.00259,0.000720539,0.000720539,0.000720539
215,762.528,0.7735,0.64886,0.00189,0.59424,0.73569,0.67195,0.57176,0.67447,0.62848,0.0025,0.000718706,0.000718706,0.000718706
216,765.87,0.75992,0.69455,0.00192,0.59424,0.73569,0.67195,0.57176,0.67447,0.62848,0.0025,0.000716873,0.000716873,0.000716873
217,769.279,0.82727,0.62258,0.00206,0.59868,0.81048,0.72745,0.64143,0.59196,0.56169,0.00221,0.00071504,0.00071504,0.00071504
218,772.631,0.80304,0.58048,0.00206,0.59868,0.81048,0.72745,0.64143,0.59196,0.56169,0.00221,0.000713206,0.000713206,0.000713206
219,776.033,0.75095,0.61314,0.00201,0.68043,0.7133,0.77107,0.67704,0.61613,0.5739,0.00227,0.000711373,0.000711373,0.000711373
220,779.531,0.74195,0.52423,0.00171,0.55552,0.75661,0.72337,0.64129,0.62074,0.65551,0.00234,0.00070954,0.00070954,0.00070954
221,782.846,0.80852,0.54251,0.00204,0.55552,0.75661,0.72337,0.64129,0.62074,0.65551,0.00234,0.000707707,0.000707707,0.000707707
222,786.246,0.84536,0.61672,0.00201,0.71105,0.7328,0.7602,0.66917,0.58806,0.57098,0.00222,0.000705874,0.000705874,0.000705874
223,789.607,0.77212,0.53943,0.00192,0.71105,0.7328,0.7602,0.66917,0.58806,0.57098,0.00222,0.000704041,0.000704041,0.000704041
224,793.168,0.80348,0.54755,0.00222,0.63591,0.86112,0.7597,0.67001,0.61635,0.57221,0.0023,0.000702208,0.000702208,0.000702208
225,796.79,0.72109,0.58224,0.00184,0.62658,0.79853,0.7454,0.63692,0.70609,0.55846,0.0026,0.000700374,0.000700374,0.000700374
226,800.462,0.77053,0.53387,0.00204,0.62658,0.79853,0.7454,0.63692,0.70609,0.55846,0.0026,0.000698541,0.000698541,0.000698541
227,804.163,0.81145,0.51607,0.00203,0.70646,0.79915,0.80129,0.7013,0.62878,0.54101,0.00231,0.000696708,0.000696708,0.000696708
228,807.724,0.7892,0.5225,0.002,0.70646,0.79915,0.80129,0.7013,0.62878,0.54101,0.00231,0.000694875,0.000694875,0.000694875
229,811.256,0.75956,0.59032,0.00208,0.64515,0.75924,0.80175,0.70868,0.59002,0.55791,0.00225,0.000693042,0.000693042,0.000693042
230,814.822,0.81757,0.58484,0.00224,0.6358,0.85091,0.76195,0.67068,0.61002,0.59377,0.00232,0.000691209,0.000691209,0.000691209
231,818.539,0.74929,0.54586,0.00196,0.6358,0.85091,0.76195,0.67068,0.61002,0.59377,0.00232,0.000689376,0.000689376,0.000689376
232,822.197,0.74196,0.51942,0.00208,0.64104,0.82809,0.75469,0.66108,0.60661,0.55695,0.00227,0.000687542,0.000687542,0.000687542
233,825.673,0.75859,0.57192,0.00194,0.64104,0.82809,0.75469,0.66108,0.60661,0.55695,0.00227,0.000685709,0.000685709,0.000685709
234,829.197,0.77508,0.59803,0.00199,0.68626,0.78529,0.82183,0.72567,0.59466,0.53632,0.00222,0.000683876,0.000683876,0.000683876
235,832.959,0.73884,0.53118,0.00196,0.74318,0.68645,0.81429,0.71358,0.60013,0.56831,0.00229,0.000682043,0.000682043,0.000682043
236,836.527,0.77271,0.51208,0.00179,0.74318,0.68645,0.81429,0.71358,0.60013,0.56831,0.00229,0.00068021,0.00068021,0.00068021
237,839.929,0.74411,0.51951,0.00174,0.67653,0.75372,0.79978,0.69715,0.62096,0.58814,0.00236,0.000678377,0.000678377,0.000678377
238,843.312,0.77808,0.52991,0.00196,0.67653,0.75372,0.79978,0.69715,0.62096,0.58814,0.00236,0.000676543,0.000676543,0.000676543
239,846.847,0.74729,0.51959,0.0018,0.58013,0.83432,0.7704,0.6758,0.59393,0.58019,0.0022,0.00067471,0.00067471,0.00067471
240,850.21,0.74982,0.55012,0.00194,0.7039,0.67676,0.7441,0.65442,0.6116,0.67447,0.00225,0.000672877,0.000672877,0.000672877
241,853.569,0.77674,0.52257,0.00202,0.7039,0.67676,0.7441,0.65442,0.6116,0.67447,0.00225,0.000671044,0.000671044,0.000671044
242,857.122,0.80596,0.52088,0.00215,0.68205,0.77529,0.77675,0.6902,0.59859,0.51208,0.00224,0.000669211,0.000669211,0.000669211
243,860.642,0.78004,0.54751,0.00185,0.68205,0.77529,0.77675,0.6902,0.59859,0.51208,0.00224,0.000667378,0.000667378,0.000667378
244,864.144,0.75571,0.51523,0.00187,0.71693,0.89356,0.81917,0.72736,0.59353,0.48432,0.00221,0.000665545,0.000665545,0.000665545
245,867.461,0.75716,0.47499,0.00182,0.67846,0.89189,0.79585,0.69727,0.62566,0.47916,0.00235,0.000663711,0.000663711,0.000663711
246,871.049,0.77253,0.5346,0.00216,0.67846,0.89189,0.79585,0.69727,0.62566,0.47916,0.00235,0.000661878,0.000661878,0.000661878
247,874.571,0.76685,0.50955,0.00183,0.62832,0.85324,0.76419,0.66257,0.65789,0.496,0.00248,0.000660045,0.000660045,0.000660045
248,878.097,0.78844,0.5531,0.00202,0.62832,0.85324,0.76419,0.66257,0.65789,0.496,0.00248,0.000658212,0.000658212,0.000658212
249,881.626,0.76321,0.56788,0.00205,0.61749,0.82485,0.76409,0.67397,0.59096,0.4904,0.00224,0.000656379,0.000656379,0.000656379
250,884.982,0.70262,0.51623,0.00168,0.61749,0.82485,0.76409,0.67397,0.59096,0.4904,0.00224,0.000654546,0.000654546,0.000654546
251,888.159,0.76226,0.48342,0.00186,0.62921,0.835,0.75445,0.66843,0.57754,0.491,0.00215,0.000652712,0.000652712,0.000652712
252,891.492,0.81113,0.49999,0.00192,0.65915,0.77477,0.76854,0.67887,0.59365,0.52778,0.00218,0.000650879,0.000650879,0.000650879
253,894.887,0.70984,0.51519,0.00197,0.65915,0.77477,0.76854,0.67887,0.59365,0.52778,0.00218,0.000649046,0.000649046,0.000649046
254,898.269,0.77608,0.52011,0.00191,0.67127,0.79522,0.78726,0.70047,0.56281,0.5217,0.00211,0.000647213,0.000647213,0.000647213
255,901.639,0.77046,0.53493,0.00195,0.67127,0.79522,0.78726,0.70047,0.56281,0.5217,0.00211,0.00064538,0.00064538,0.00064538
256,905.198,0.77981,0.49991,0.00211,0.63313,0.91759,0.74546,0.65807,0.57132,0.51755,0.00216,0.000643547,0.000643547,0.000643547
257,908.705,0.79109,0.54574,0.00194,0.63904,0.87667,0.74185,0.65049,0.59861,0.50167,0.00224,0.000641714,0.000641714,0.000641714
258,912.104,0.77514,0.53533,0.00206,0.63904,0.87667,0.74185,0.65049,0.59861,0.50167,0.00224,0.00063988,0.00063988,0.00063988
259,915.569,0.7531,0.56155,0.00212,0.70341,0.74508,0.75163,0.66076,0.61205,0.49656,0.00228,0.000638047,0.000638047,0.000638047
260,918.86,0.76733,0.48938,0.00197,0.70341,0.74508,0.75163,0.66076,0.61205,0.49656,0.00228,0.000636214,0.000636214,0.000636214
261,922.384,0.80776,0.53025,0.00214,0.71852,0.74677,0.78851,0.6987,0.6282,0.51168,0.00236,0.000634381,0.000634381,0.000634381
262,925.745,0.80802,0.50146,0.00178,0.58818,0.81371,0.7784,0.6806,0.63181,0.54135,0.00239,0.000632548,0.000632548,0.000632548
263,928.974,0.80267,0.53978,0.00206,0.58818,0.81371,0.7784,0.6806,0.63181,0.54135,0.00239,0.000630715,0.000630715,0.000630715
264,932.348,0.77365,0.51473,0.0021,0.67439,0.73331,0.77979,0.68472,0.61901,0.57483,0.00231,0.000628882,0.000628882,0.000628882
265,935.875,0.83226,0.48026,0.00206,0.67439,0.73331,0.77979,0.68472,0.61901,0.57483,0.00231,0.000627048,0.000627048,0.000627048
266,939.484,0.83251,0.48328,0.00197,0.63667,0.90215,0.78898,0.68328,0.65088,0.51445,0.00239,0.000625215,0.000625215,0.000625215
267,942.926,0.76276,0.47646,0.00199,0.68805,0.91051,0.79618,0.69348,0.64087,0.50376,0.00239,0.000623382,0.000623382,0.000623382
268,946.46,0.73978,0.46189,0.00188,0.68805,0.91051,0.79618,0.69348,0.64087,0.50376,0.00239,0.000621549,0.000621549,0.000621549
269,950.012,0.76052,0.60143,0.00201,0.74214,0.84355,0.79288,0.68804,0.63873,0.5011,0.00242,0.000619716,0.000619716,0.000619716
270,953.504,0.78967,0.48259,0.00188,0.74214,0.84355,0.79288,0.68804,0.63873,0.5011,0.00242,0.000617883,0.000617883,0.000617883
271,956.917,0.71546,0.45834,0.00174,0.75604,0.83163,0.81914,0.72332,0.60142,0.48391,0.00227,0.000616049,0.000616049,0.000616049
272,960.532,0.81121,0.53731,0.00185,0.69338,0.8405,0.80354,0.71404,0.57368,0.46927,0.00214,0.000614216,0.000614216,0.000614216
273,963.95,0.70235,0.48821,0.0017,0.69338,0.8405,0.80354,0.71404,0.57368,0.46927,0.00214,0.000612383,0.000612383,0.000612383
274,967.158,0.71922,0.50064,0.00179,0.6907,0.77588,0.77374,0.68394,0.57798,0.47671,0.00217,0.00061055,0.00061055,0.00061055
275,970.547,0.72646,0.50124,0.00162,0.6907,0.77588,0.77374,0.68394,0.57798,0.47671,0.00217,0.000608717,0.000608717,0.000608717
276,973.962,0.79246,0.48675,0.00212,0.67814,0.86378,0.8127,0.71814,0.58171,0.4476,0.0022,0.000606884,0.000606884,0.000606884
277,977.502,0.78145,0.52473,0.00188,0.72788,0.72576,0.77667,0.69141,0.57731,0.56177,0.00217,0.000605051,0.000605051,0.000605051
278,981.172,0.7032,0.45917,0.00159,0.72788,0.72576,0.77667,0.69141,0.57731,0.56177,0.00217,0.000603217,0.000603217,0.000603217
279,984.82,0.78783,0.52229,0.00232,0.69004,0.91967,0.79826,0.7,0.61037,0.48055,0.00227,0.000601384,0.000601384,0.000601384
280,988.439,0.79297,0.47737,0.0018,0.69004,0.91967,0.79826,0.7,0.61037,0.48055,0.00227,0.000599551,0.000599551,0.000599551
281,991.904,0.75664,0.46448,0.00215,0.68007,0.82159,0.78108,0.67656,0.63122,0.49649,0.00235,0.000597718,0.000597718,0.000597718
282,995.446,0.74792,0.5177,0.00211,0.68007,0.82159,0.78108,0.67656,0.63122,0.49649,0.00235,0.000595885,0.000595885,0.000595885
283,999.035,0.7442,0.48621,0.00186,0.69099,0.7972,0.74472,0.6476,0.61557,0.52467,0.0023,0.000594052,0.000594052,0.000594052
284,1002.69,0.75212,0.4621,0.00186,0.64263,0.94287,0.76701,0.67161,0.59653,0.49223,0.00226,0.000592219,0.000592219,0.000592219
285,1006.25,0.72594,0.41476,0.0017,0.64263,0.94287,0.76701,0.67161,0.59653,0.49223,0.00226,0.000590385,0.000590385,0.000590385
286,1009.77,0.70031,0.50068,0.00173,0.76454,0.70343,0.78971,0.69618,0.58778,0.54681,0.00222,0.000588552,0.000588552,0.000588552
287,1013.22,0.71145,0.56668,0.00174,0.76454,0.70343,0.78971,0.69618,0.58778,0.54681,0.00222,0.000586719,0.000586719,0.000586719
288,1016.61,0.73574,0.45077,0.00162,0.59208,0.84906,0.78445,0.69238,0.60379,0.52288,0.00223,0.000584886,0.000584886,0.000584886
289,1020.26,0.68419,0.44173,0.00175,0.63429,0.89849,0.77258,0.68272,0.58355,0.47575,0.00218,0.000583053,0.000583053,0.000583053
290,1023.77,0.68668,0.46403,0.00168,0.63429,0.89849,0.77258,0.68272,0.58355,0.47575,0.00218,0.00058122,0.00058122,0.00058122
