epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,603.116,0.79138,0.53239,0.00259,0.70884,0.8498,0.80804,0.69282,0.62636,0.47338,0.00289,0.00070795,0.00070795,0.00070795
179,606.888,0.7782,0.60767,0.00253,0.70884,0.8498,0.80804,0.69282,0.62636,0.47338,0.00289,0.0007063,0.0007063,0.0007063
180,610.006,0.78981,0.52576,0.00243,0.71245,0.82976,0.80035,0.69637,0.55785,0.4544,0.00267,0.00070465,0.00070465,0.00070465
181,614.295,0.75224,0.5708,0.0024,0.67926,0.87575,0.78099,0.67251,0.63125,0.45893,0.00315,0.000703,0.000703,0.000703
182,617.452,0.77052,0.52017,0.00245,0.67926,0.87575,0.78099,0.67251,0.63125,0.45893,0.00315,0.00070135,0.00070135,0.00070135
183,621.538,0.80774,0.56759,0.00252,0.73033,0.84447,0.7714,0.65707,0.59352,0.4618,0.0028,0.0006997,0.0006997,0.0006997
184,625.78,0.7284,0.50124,0.00213,0.73033,0.84447,0.7714,0.65707,0.59352,0.4618,0.0028,0.00069805,0.00069805,0.00069805
185,628.83,0.77582,0.61582,0.00266,0.58883,0.8403,0.79385,0.67199,0.60232,0.46533,0.00274,0.0006964,0.0006964,0.0006964
186,632.955,0.77148,0.54467,0.00244,0.58883,0.8403,0.79385,0.67199,0.60232,0.46533,0.00274,0.00069475,0.00069475,0.00069475
187,636.313,0.79729,0.55291,0.00267,0.60354,0.6822,0.78378,0.66567,0.59156,0.46948,0.00282,0.0006931,0.0006931,0.0006931
188,639.586,0.73375,0.5471,0.00237,0.64033,0.62871,0.7872,0.68555,0.56184,0.50898,0.0026,0.00069145,0.00069145,0.00069145
189,643.42,0.78153,0.55814,0.00257,0.64033,0.62871,0.7872,0.68555,0.56184,0.50898,0.0026,0.0006898,0.0006898,0.0006898
190,647.79,0.75213,0.56602,0.00244,0.76628,0.76412,0.81663,0.6999,0.63229,0.4565,0.00322,0.00068815,0.00068815,0.00068815
191,651.037,0.82251,0.56733,0.00251,0.76628,0.76412,0.81663,0.6999,0.63229,0.4565,0.00322,0.0006865,0.0006865,0.0006865
192,655.561,0.71933,0.53844,0.0023,0.6332,0.79937,0.81444,0.70198,0.60709,0.46188,0.00309,0.00068485,0.00068485,0.00068485
193,659.234,0.7141,0.54367,0.00253,0.57981,0.80694,0.79149,0.69567,0.56294,0.48272,0.00255,0.0006832,0.0006832,0.0006832
194,663.278,0.73164,0.47908,0.00221,0.57981,0.80694,0.79149,0.69567,0.56294,0.48272,0.00255,0.00068155,0.00068155,0.00068155
195,667.001,0.71673,0.50515,0.00211,0.68817,0.79095,0.83235,0.70715,0.6346,0.45651,0.00277,0.0006799,0.0006799,0.0006799
196,670.584,0.77343,0.52301,0.00248,0.68817,0.79095,0.83235,0.70715,0.6346,0.45651,0.00277,0.00067825,0.00067825,0.00067825
197,673.969,0.74023,0.51192,0.00216,0.69403,0.91289,0.82999,0.71078,0.60217,0.44619,0.00275,0.0006766,0.0006766,0.0006766
198,678.208,0.81905,0.63818,0.00297,0.72725,0.90204,0.81311,0.70962,0.56454,0.43951,0.00267,0.00067495,0.00067495,0.00067495
199,681.348,0.82037,0.53017,0.00249,0.72725,0.90204,0.81311,0.70962,0.56454,0.43951,0.00267,0.0006733,0.0006733,0.0006733
200,684.607,0.76912,0.53677,0.00246,0.71044,0.91602,0.81393,0.69953,0.58399,0.45213,0.0027,0.00067165,0.00067165,0.00067165
201,688.747,0.88458,0.68295,0.003,0.71044,0.91602,0.81393,0.69953,0.58399,0.45213,0.0027,0.00067,0.00067,0.00067
202,691.997,0.78902,0.545,0.00264,0.70621,0.76806,0.84176,0.72453,0.57619,0.46776,0.00272,0.00066835,0.00066835,0.00066835
203,696.238,0.77965,0.62819,0.00249,0.57677,0.83466,0.82135,0.71042,0.56897,0.51836,0.00253,0.0006667,0.0006667,0.0006667
204,699.525,0.80649,0.51029,0.00252,0.57677,0.83466,0.82135,0.71042,0.56897,0.51836,0.00253,0.00066505,0.00066505,0.00066505
205,702.696,0.77093,0.57882,0.00242,0.85142,0.73684,0.8512,0.74791,0.53242,0.45566,0.00243,0.0006634,0.0006634,0.0006634
206,706.662,0.74526,0.54908,0.00252,0.85142,0.73684,0.8512,0.74791,0.53242,0.45566,0.00243,0.00066175,0.00066175,0.00066175
207,711.205,0.74763,0.51348,0.00249,0.69281,0.83638,0.74371,0.6342,0.60307,0.47583,0.00275,0.0006601,0.0006601,0.0006601
208,714.653,0.72467,0.53061,0.00231,0.68541,0.8803,0.77352,0.65818,0.62523,0.49155,0.00273,0.00065845,0.00065845,0.00065845
209,717.832,0.76683,0.52365,0.00259,0.68541,0.8803,0.77352,0.65818,0.62523,0.49155,0.00273,0.0006568,0.0006568,0.0006568
210,721.504,0.73047,0.52344,0.00246,0.76833,0.81094,0.85076,0.74132,0.54101,0.43105,0.00242,0.00065515,0.00065515,0.00065515
211,724.637,0.7361,0.53051,0.00244,0.76833,0.81094,0.85076,0.74132,0.54101,0.43105,0.00242,0.0006535,0.0006535,0.0006535
212,727.705,0.78171,0.56114,0.00257,0.79497,0.79907,0.82679,0.68535,0.71619,0.46353,0.00344,0.00065185,0.00065185,0.00065185
213,732.132,0.87169,0.52391,0.00275,0.81462,0.76997,0.82041,0.68996,0.68777,0.45681,0.00348,0.0006502,0.0006502,0.0006502
214,735.903,0.81564,0.53423,0.00252,0.81462,0.76997,0.82041,0.68996,0.68777,0.45681,0.00348,0.00064855,0.00064855,0.00064855
215,739.397,0.77844,0.52688,0.00236,0.68623,0.91822,0.82593,0.70387,0.59256,0.45896,0.00265,0.0006469,0.0006469,0.0006469
216,743.641,0.87513,0.51505,0.00279,0.68623,0.91822,0.82593,0.70387,0.59256,0.45896,0.00265,0.00064525,0.00064525,0.00064525
217,746.684,0.90884,0.57057,0.00292,0.66729,0.94118,0.79708,0.68058,0.62907,0.49378,0.00267,0.0006436,0.0006436,0.0006436
218,749.749,0.90196,0.54261,0.00285,0.66729,0.94118,0.79708,0.68058,0.62907,0.49378,0.00267,0.00064195,0.00064195,0.00064195
219,754.08,0.68982,0.53363,0.00226,0.66482,0.92606,0.8018,0.69101,0.58341,0.4598,0.0027,0.0006403,0.0006403,0.0006403
220,757.415,0.68176,0.50573,0.00188,0.65393,0.82988,0.80983,0.68879,0.60747,0.45963,0.00287,0.00063865,0.00063865,0.00063865
221,760.599,0.78161,0.4945,0.00242,0.65393,0.82988,0.80983,0.68879,0.60747,0.45963,0.00287,0.000637,0.000637,0.000637
222,764.56,0.77588,0.53013,0.00233,0.64723,0.76339,0.78953,0.69231,0.54689,0.54039,0.00251,0.00063535,0.00063535,0.00063535
223,769.804,0.69154,0.46843,0.00216,0.64723,0.76339,0.78953,0.69231,0.54689,0.54039,0.00251,0.0006337,0.0006337,0.0006337
224,773.941,0.76577,0.55778,0.00267,0.64105,0.76727,0.80357,0.69879,0.59805,0.53636,0.00283,0.00063205,0.00063205,0.00063205
225,778.922,0.67629,0.52072,0.0022,0.78732,0.77066,0.80708,0.70026,0.54051,0.40229,0.00242,0.0006304,0.0006304,0.0006304
226,783.014,0.64565,0.46066,0.00211,0.78732,0.77066,0.80708,0.70026,0.54051,0.40229,0.00242,0.00062875,0.00062875,0.00062875
227,787.84,0.74757,0.44923,0.00236,0.68729,0.86818,0.75486,0.65403,0.57603,0.44022,0.0027,0.0006271,0.0006271,0.0006271
228,791.683,0.76943,0.54398,0.00249,0.68729,0.86818,0.75486,0.65403,0.57603,0.44022,0.0027,0.00062545,0.00062545,0.00062545
229,795.747,0.71912,0.52211,0.00248,0.67712,0.91634,0.77017,0.67562,0.53742,0.4384,0.00236,0.0006238,0.0006238,0.0006238
230,800.025,0.788,0.58494,0.00262,0.5538,0.85887,0.80286,0.70395,0.54926,0.44431,0.00256,0.00062215,0.00062215,0.00062215
231,803.316,0.68828,0.47647,0.00226,0.5538,0.85887,0.80286,0.70395,0.54926,0.44431,0.00256,0.0006205,0.0006205,0.0006205
232,808.133,0.77155,0.51787,0.0028,0.75551,0.74712,0.79265,0.69703,0.54049,0.44873,0.00258,0.00061885,0.00061885,0.00061885
233,812.024,0.75701,0.49629,0.00246,0.75551,0.74712,0.79265,0.69703,0.54049,0.44873,0.00258,0.0006172,0.0006172,0.0006172
234,815.984,0.73357,0.5331,0.00233,0.71253,0.89005,0.79204,0.69273,0.58014,0.4251,0.00275,0.00061555,0.00061555,0.00061555
235,819.36,0.72851,0.48544,0.00238,0.72976,0.85602,0.81093,0.72023,0.52747,0.41954,0.00237,0.0006139,0.0006139,0.0006139
236,824.011,0.68599,0.44616,0.00194,0.72976,0.85602,0.81093,0.72023,0.52747,0.41954,0.00237,0.00061225,0.00061225,0.00061225
237,827.526,0.67478,0.45307,0.00198,0.79749,0.77518,0.8306,0.72823,0.52882,0.41189,0.00251,0.0006106,0.0006106,0.0006106
238,831.196,0.71874,0.48006,0.00227,0.79749,0.77518,0.8306,0.72823,0.52882,0.41189,0.00251,0.00060895,0.00060895,0.00060895
239,835.325,0.69535,0.46149,0.00204,0.75627,0.84447,0.8376,0.73698,0.54176,0.43345,0.00243,0.0006073,0.0006073,0.0006073
240,838.801,0.70592,0.4785,0.00222,0.74716,0.8655,0.83642,0.74286,0.53835,0.41556,0.00252,0.00060565,0.00060565,0.00060565
241,843.344,0.71781,0.53499,0.0023,0.74716,0.8655,0.83642,0.74286,0.53835,0.41556,0.00252,0.000604,0.000604,0.000604
242,847.083,0.77443,0.51839,0.00246,0.75807,0.78108,0.84184,0.73243,0.56851,0.39704,0.00275,0.00060235,0.00060235,0.00060235
243,851.466,0.66057,0.44896,0.00196,0.75807,0.78108,0.84184,0.73243,0.56851,0.39704,0.00275,0.0006007,0.0006007,0.0006007
244,856.546,0.72087,0.48045,0.00225,0.81482,0.75581,0.84548,0.72438,0.5982,0.40951,0.00283,0.00059905,0.00059905,0.00059905
245,860.11,0.72821,0.47363,0.00221,0.84951,0.75669,0.86477,0.76186,0.51492,0.37984,0.00245,0.0005974,0.0005974,0.0005974
246,864.379,0.6407,0.45326,0.00224,0.84951,0.75669,0.86477,0.76186,0.51492,0.37984,0.00245,0.00059575,0.00059575,0.00059575
247,869.67,0.70575,0.45332,0.00205,0.80352,0.80891,0.85913,0.75334,0.52881,0.36357,0.00237,0.0005941,0.0005941,0.0005941
248,873.517,0.70191,0.47432,0.00217,0.80352,0.80891,0.85913,0.75334,0.52881,0.36357,0.00237,0.00059245,0.00059245,0.00059245
249,876.81,0.69286,0.44339,0.00239,0.69562,0.89374,0.85165,0.7408,0.52566,0.38031,0.00248,0.0005908,0.0005908,0.0005908
250,879.978,0.62773,0.42291,0.00187,0.69562,0.89374,0.85165,0.7408,0.52566,0.38031,0.00248,0.00058915,0.00058915,0.00058915
251,883.852,0.6937,0.43163,0.00215,0.72314,0.87182,0.8466,0.74527,0.50947,0.40344,0.00235,0.0005875,0.0005875,0.0005875
252,887.872,0.71309,0.45971,0.00213,0.73983,0.88325,0.84819,0.74332,0.52042,0.40561,0.00239,0.00058585,0.00058585,0.00058585
253,891.974,0.65266,0.42133,0.00218,0.73983,0.88325,0.84819,0.74332,0.52042,0.40561,0.00239,0.0005842,0.0005842,0.0005842
254,895.574,0.72842,0.47303,0.00228,0.66406,0.87755,0.85716,0.75785,0.50933,0.39818,0.00239,0.00058255,0.00058255,0.00058255
255,899.496,0.70218,0.47899,0.00224,0.66406,0.87755,0.85716,0.75785,0.50933,0.39818,0.00239,0.0005809,0.0005809,0.0005809
256,903.155,0.69757,0.43337,0.00229,0.70122,0.84077,0.83171,0.7272,0.54981,0.4002,0.00267,0.00057925,0.00057925,0.00057925
257,907.774,0.72226,0.48274,0.00221,0.65859,0.89691,0.84129,0.73584,0.52109,0.384,0.00244,0.0005776,0.0005776,0.0005776
258,911.553,0.68818,0.51225,0.00229,0.65859,0.89691,0.84129,0.73584,0.52109,0.384,0.00244,0.00057595,0.00057595,0.00057595
259,915.324,0.74482,0.49213,0.00266,0.6584,0.92743,0.83603,0.71404,0.61637,0.41594,0.00261,0.0005743,0.0005743,0.0005743
260,918.911,0.80002,0.50013,0.00268,0.6584,0.92743,0.83603,0.71404,0.61637,0.41594,0.00261,0.00057265,0.00057265,0.00057265
261,922.447,0.81157,0.52738,0.00276,0.58495,0.91806,0.85513,0.72908,0.63507,0.44212,0.00266,0.000571,0.000571,0.000571
262,926.069,0.72784,0.42759,0.00202,0.68978,0.71019,0.80559,0.70667,0.53586,0.47144,0.00246,0.00056935,0.00056935,0.00056935
263,929.808,0.71652,0.45226,0.00225,0.68978,0.71019,0.80559,0.70667,0.53586,0.47144,0.00246,0.0005677,0.0005677,0.0005677
264,933.946,0.72894,0.46655,0.00242,0.67387,0.71019,0.80924,0.70295,0.58302,0.46021,0.0028,0.00056605,0.00056605,0.00056605
265,937.464,0.78247,0.47085,0.00248,0.67387,0.71019,0.80924,0.70295,0.58302,0.46021,0.0028,0.0005644,0.0005644,0.0005644
266,941.229,0.72676,0.45891,0.0023,0.62215,0.88715,0.82201,0.71644,0.53814,0.41978,0.00255,0.00056275,0.00056275,0.00056275
267,945.017,0.69903,0.43014,0.00234,0.53731,0.85556,0.81303,0.70744,0.571,0.4497,0.00248,0.0005611,0.0005611,0.0005611
268,948.949,0.75382,0.43539,0.00237,0.53731,0.85556,0.81303,0.70744,0.571,0.4497,0.00248,0.00055945,0.00055945,0.00055945
269,952.822,0.78513,0.47047,0.00247,0.73581,0.80764,0.83044,0.71703,0.61174,0.44402,0.00262,0.0005578,0.0005578,0.0005578
270,956.352,0.7805,0.44443,0.00229,0.73581,0.80764,0.83044,0.71703,0.61174,0.44402,0.00262,0.00055615,0.00055615,0.00055615
271,960.021,0.66637,0.39614,0.00203,0.68774,0.82632,0.85036,0.7407,0.56953,0.40408,0.00273,0.0005545,0.0005545,0.0005545
272,963.743,0.77428,0.46809,0.0024,0.68245,0.86535,0.83816,0.73427,0.52182,0.39397,0.00236,0.00055285,0.00055285,0.00055285
273,967.58,0.7136,0.469,0.00219,0.68245,0.86535,0.83816,0.73427,0.52182,0.39397,0.00236,0.0005512,0.0005512,0.0005512
274,971.339,0.71832,0.44191,0.00228,0.69199,0.81534,0.83884,0.72369,0.59977,0.42417,0.00305,0.00054955,0.00054955,0.00054955
275,974.898,0.75943,0.48164,0.00224,0.69199,0.81534,0.83884,0.72369,0.59977,0.42417,0.00305,0.0005479,0.0005479,0.0005479
276,978.644,0.7884,0.48503,0.00264,0.79914,0.7626,0.83105,0.71499,0.62988,0.44093,0.00335,0.00054625,0.00054625,0.00054625
277,982.5,0.77774,0.47453,0.00244,0.78488,0.75189,0.82803,0.72748,0.55418,0.41217,0.00255,0.0005446,0.0005446,0.0005446
278,986.131,0.72222,0.40981,0.00192,0.78488,0.75189,0.82803,0.72748,0.55418,0.41217,0.00255,0.00054295,0.00054295,0.00054295
279,989.688,0.74863,0.45843,0.00272,0.69007,0.84649,0.84729,0.74489,0.54211,0.40391,0.00244,0.0005413,0.0005413,0.0005413
280,993.154,0.70839,0.43831,0.00197,0.69007,0.84649,0.84729,0.74489,0.54211,0.40391,0.00244,0.00053965,0.00053965,0.00053965
281,996.646,0.68605,0.42179,0.00227,0.66801,0.89491,0.8446,0.72327,0.57711,0.39621,0.00263,0.000538,0.000538,0.000538
282,1000.16,0.70155,0.48584,0.00238,0.66801,0.89491,0.8446,0.72327,0.57711,0.39621,0.00263,0.00053635,0.00053635,0.00053635
283,1003.68,0.72629,0.42006,0.00229,0.65944,0.93486,0.81135,0.713,0.53211,0.38876,0.00239,0.0005347,0.0005347,0.0005347
284,1007.29,0.71333,0.4056,0.0022,0.75572,0.84921,0.84971,0.73522,0.55167,0.36106,0.0025,0.00053305,0.00053305,0.00053305
285,1010.92,0.75084,0.40657,0.00216,0.75572,0.84921,0.84971,0.73522,0.55167,0.36106,0.0025,0.0005314,0.0005314,0.0005314
286,1014.78,0.70457,0.4397,0.00209,0.65558,0.86881,0.82101,0.69931,0.60301,0.38885,0.00277,0.00052975,0.00052975,0.00052975
287,1018.43,0.73371,0.44441,0.00225,0.65558,0.86881,0.82101,0.69931,0.60301,0.38885,0.00277,0.0005281,0.0005281,0.0005281
288,1022.16,0.66391,0.40325,0.00185,0.69155,0.8763,0.84122,0.73191,0.55402,0.36885,0.00274,0.00052645,0.00052645,0.00052645
289,1025.84,0.64686,0.41483,0.00205,0.74254,0.78417,0.81553,0.71066,0.54719,0.38522,0.00254,0.0005248,0.0005248,0.0005248
290,1029.63,0.63539,0.42361,0.00194,0.74254,0.78417,0.81553,0.71066,0.54719,0.38522,0.00254,0.00052315,0.00052315,0.00052315
291,1033.48,0.68587,0.41355,0.002,0.767,0.84255,0.83952,0.72897,0.53762,0.37264,0.00248,0.0005215,0.0005215,0.0005215
292,1037.1,0.75405,0.45087,0.00202,0.767,0.84255,0.83952,0.72897,0.53762,0.37264,0.00248,0.00051985,0.00051985,0.00051985
293,1040.67,0.67865,0.43042,0.00201,0.67168,0.92698,0.83632,0.73314,0.53094,0.38833,0.0024,0.0005182,0.0005182,0.0005182
294,1044.28,0.70251,0.43552,0.00208,0.69918,0.95838,0.82822,0.7297,0.53021,0.38991,0.00236,0.00051655,0.00051655,0.00051655
295,1047.87,0.70192,0.43063,0.00233,0.69918,0.95838,0.82822,0.7297,0.53021,0.38991,0.00236,0.0005149,0.0005149,0.0005149
296,1051.38,0.70808,0.42919,0.00207,0.691,0.93922,0.81096,0.71762,0.5175,0.3926,0.00233,0.00051325,0.00051325,0.00051325
297,1054.84,0.7088,0.45143,0.00228,0.691,0.93922,0.81096,0.71762,0.5175,0.3926,0.00233,0.0005116,0.0005116,0.0005116
298,1058.6,0.7611,0.43307,0.00244,0.6793,0.92473,0.82006,0.71297,0.57917,0.39016,0.0029,0.00050995,0.00050995,0.00050995
299,1062.15,0.72091,0.46186,0.00237,0.68746,0.91625,0.83001,0.72553,0.55462,0.37665,0.00254,0.0005083,0.0005083,0.0005083
300,1065.77,0.72491,0.44391,0.00233,0.68746,0.91625,0.83001,0.72553,0.55462,0.37665,0.00254,0.00050665,0.00050665,0.00050665
301,1069.41,0.75371,0.47648,0.00245,0.68938,0.96991,0.83778,0.73356,0.56151,0.38253,0.00262,0.000505,0.000505,0.000505
302,1072.98,0.72665,0.4071,0.00233,0.68938,0.96991,0.83778,0.73356,0.56151,0.38253,0.00262,0.00050335,0.00050335,0.00050335
303,1076.66,0.67223,0.4266,0.00204,0.72913,0.83787,0.82003,0.72719,0.54499,0.38033,0.00254,0.0005017,0.0005017,0.0005017
304,1080.36,0.69521,0.45084,0.00227,0.72667,0.80748,0.79827,0.70466,0.56968,0.38964,0.0028,0.00050005,0.00050005,0.00050005
305,1083.88,0.68655,0.42303,0.00224,0.72667,0.80748,0.79827,0.70466,0.56968,0.38964,0.0028,0.0004984,0.0004984,0.0004984
306,1087.55,0.6683,0.39351,0.00197,0.7296,0.8268,0.82918,0.72633,0.61414,0.38601,0.0032,0.00049675,0.00049675,0.00049675
307,1090.6,0.76987,0.48039,0.0024,0.7296,0.8268,0.82918,0.72633,0.61414,0.38601,0.0032,0.0004951,0.0004951,0.0004951
308,1093.87,0.74643,0.48399,0.00234,0.74655,0.80433,0.84079,0.74656,0.52491,0.38055,0.0024,0.00049345,0.00049345,0.00049345
309,1097.21,0.71562,0.41193,0.00222,0.75893,0.78539,0.8155,0.71939,0.54996,0.39913,0.00251,0.0004918,0.0004918,0.0004918
310,1100.25,0.75761,0.47186,0.00224,0.75893,0.78539,0.8155,0.71939,0.54996,0.39913,0.00251,0.00049015,0.00049015,0.00049015
311,1103.49,0.74371,0.46324,0.00254,0.73446,0.84071,0.84516,0.7447,0.52729,0.40285,0.00247,0.0004885,0.0004885,0.0004885
312,1106.77,0.64448,0.38596,0.00211,0.73446,0.84071,0.84516,0.7447,0.52729,0.40285,0.00247,0.00048685,0.00048685,0.00048685
313,1109.83,0.78012,0.44706,0.00249,0.70949,0.92042,0.85144,0.74914,0.57528,0.36932,0.00275,0.0004852,0.0004852,0.0004852
314,1113.06,0.73175,0.4207,0.00228,0.70949,0.92042,0.85144,0.74914,0.57528,0.36932,0.00275,0.00048355,0.00048355,0.00048355
315,1116.33,0.70718,0.48602,0.00219,0.69352,0.91805,0.84058,0.73253,0.53661,0.38371,0.00247,0.0004819,0.0004819,0.0004819
316,1119.57,0.7131,0.43104,0.00227,0.77025,0.82124,0.83541,0.71952,0.61104,0.42116,0.00285,0.00048025,0.00048025,0.00048025
317,1122.75,0.79911,0.51719,0.00253,0.77025,0.82124,0.83541,0.71952,0.61104,0.42116,0.00285,0.0004786,0.0004786,0.0004786
318,1126,0.84026,0.44112,0.00261,0.72598,0.87543,0.83905,0.72062,0.68256,0.44645,0.00321,0.00047695,0.00047695,0.00047695
319,1129.36,0.83207,0.47052,0.00273,0.72598,0.87543,0.83905,0.72062,0.68256,0.44645,0.00321,0.0004753,0.0004753,0.0004753
320,1132.59,0.76306,0.47115,0.0023,0.76287,0.83392,0.8477,0.74649,0.55415,0.38436,0.00246,0.00047365,0.00047365,0.00047365
321,1135.85,0.71362,0.45153,0.00229,0.65676,0.89183,0.77203,0.67484,0.5704,0.42851,0.00286,0.000472,0.000472,0.000472
322,1139.19,0.81491,0.43396,0.00261,0.65676,0.89183,0.77203,0.67484,0.5704,0.42851,0.00286,0.00047035,0.00047035,0.00047035
323,1142.64,0.83743,0.4735,0.00254,0.64793,0.76443,0.72503,0.60869,0.69764,0.51124,0.00385,0.0004687,0.0004687,0.0004687
324,1145.98,0.77337,0.4726,0.00262,0.64793,0.76443,0.72503,0.60869,0.69764,0.51124,0.00385,0.00046705,0.00046705,0.00046705
325,1149.34,0.73961,0.44254,0.00241,0.67537,0.75302,0.73823,0.62901,0.648,0.4728,0.00357,0.0004654,0.0004654,0.0004654
326,1152.64,0.69088,0.44949,0.00218,0.76563,0.82346,0.7914,0.69148,0.53174,0.36716,0.00243,0.00046375,0.00046375,0.00046375
327,1155.83,0.63697,0.421,0.00208,0.76563,0.82346,0.7914,0.69148,0.53174,0.36716,0.00243,0.0004621,0.0004621,0.0004621
328,1159.39,0.71066,0.44054,0.00234,0.74951,0.7125,0.81248,0.71322,0.532,0.41635,0.00247,0.00046045,0.00046045,0.00046045
329,1162.86,0.68471,0.44465,0.00224,0.74951,0.7125,0.81248,0.71322,0.532,0.41635,0.00247,0.0004588,0.0004588,0.0004588
330,1166.4,0.69199,0.4207,0.00209,0.66406,0.68568,0.7563,0.6604,0.52119,0.49174,0.00241,0.00045715,0.00045715,0.00045715
331,1170.01,0.64054,0.39229,0.00199,0.78486,0.7652,0.84692,0.74073,0.52879,0.35057,0.00236,0.0004555,0.0004555,0.0004555
332,1173.49,0.617,0.37864,0.00195,0.78486,0.7652,0.84692,0.74073,0.52879,0.35057,0.00236,0.00045385,0.00045385,0.00045385
333,1177.16,0.67291,0.40983,0.00205,0.68925,0.88918,0.78684,0.68757,0.5392,0.37997,0.00243,0.0004522,0.0004522,0.0004522
334,1180.64,0.6537,0.41765,0.00211,0.68925,0.88918,0.78684,0.68757,0.5392,0.37997,0.00243,0.00045055,0.00045055,0.00045055
335,1184.38,0.69103,0.4675,0.00216,0.69221,0.8537,0.78709,0.69264,0.51382,0.3846,0.00235,0.0004489,0.0004489,0.0004489
336,1187.95,0.66698,0.42613,0.00197,0.76414,0.84931,0.82005,0.72462,0.50577,0.34312,0.00231,0.00044725,0.00044725,0.00044725
337,1191.6,0.63289,0.42858,0.00181,0.76414,0.84931,0.82005,0.72462,0.50577,0.34312,0.00231,0.0004456,0.0004456,0.0004456
338,1195.35,0.68869,0.40955,0.0022,0.74253,0.78155,0.84017,0.7325,0.55117,0.37765,0.00243,0.00044395,0.00044395,0.00044395
339,1198.93,0.66837,0.4096,0.00202,0.74253,0.78155,0.84017,0.7325,0.55117,0.37765,0.00243,0.0004423,0.0004423,0.0004423
340,1202.87,0.70621,0.44789,0.00209,0.6335,0.86048,0.78818,0.68943,0.55984,0.46852,0.00258,0.00044065,0.00044065,0.00044065
341,1206.63,0.68961,0.423,0.0021,0.6603,0.86038,0.81379,0.7098,0.55442,0.42804,0.00255,0.000439,0.000439,0.000439
342,1210.53,0.66284,0.39892,0.002,0.6603,0.86038,0.81379,0.7098,0.55442,0.42804,0.00255,0.00043735,0.00043735,0.00043735
343,1214.18,0.65065,0.39488,0.002,0.75758,0.84386,0.84245,0.74715,0.53755,0.36133,0.00236,0.0004357,0.0004357,0.0004357
344,1217.99,0.73267,0.42063,0.00245,0.75758,0.84386,0.84245,0.74715,0.53755,0.36133,0.00236,0.00043405,0.00043405,0.00043405
345,1221.8,0.61401,0.37525,0.00192,0.72061,0.88596,0.80937,0.7123,0.50318,0.36233,0.00226,0.0004324,0.0004324,0.0004324
